Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,XLNX,0,0,0,0,37220000000.0,36120000000.0,58.72,40.98,4.59,12.75,15.18,12.15,38.27,20.58,25.26,8.86,23.77,2970000000.0,12.03,-8.0,2140000000.0000002,936230000.0,611920000.0,2.45,-14.6,3100000000.0,12.63,2049999999.9999998,83.38,3.5,10.01,1160000000.0,842230000.0,0.99,136.09,111.13,3740000.0,245120000.0,244470000.0,0.19,88.1,5580000.0,1.44,2.93,3580000.0
0,0,ETFC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,R,0,0,0,0,3260000000.0,10370000000.0,,,,0.39,1.57,1.22,4.78,-2.37,6.21,2.34,-8.25,8480000000.0,162.05,-3.3,1590000000.0,2230000000.0,-191320000.0,-3.86,,684250000.0,12.7,7690000000.0,357.42,0.81,39.91,2250000000.0,682870000.0,2.0,57.78,45.52,53820000.0,53820000.0,53430000.0,0.67,90.19,1490000.0,2.87,3.1,2130000.0
0,0,THC,0,0,0,0,4340000000.0,16750000000.0,,15.92,0.96,0.25,,0.97,8.25,-0.2,8.61,3.81,16.6,17530000000.0,167.58,-0.2,6700000000.0,2360000000.0,-35000000.0,-0.34,,3300000000.0,31.27,15720000000.0,785.41,1.34,-3.55,3480000000.0,2750000000.0,2.64,32.88,26.94,1370000.0,105520000.0,84250000.0,1.81,97.74,6700000.0,5.44,11.15,7700000.0
0,0,CI,0,0,0,0,,,,,,,,,,3.38,5.85,3.64,11.48,157010000000.0,426.14,6.2,25260000000.0,11310000000.0,5300000000.0,14.25,2.7,6670000000.0,18.46,36610000000.0,76.11,0.79,132.57,8850000000.0,2140000000.0000002,0.86,207.07,186.6,1970000.0,361270000.0,360020000.0,1.51,91.29,3550000.0,1.46,0.99,3710000.0
0,0,HRS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TEG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMZN,0,0,0,0,972910000000.0,981090000000.0,91.12,58.82,1.2,4.55,18.89,4.53,34.31,4.99,5.72,5.17,24.95,347950000000.0,696.93,37.4,114990000000.0,43710000000.0,17380000000.0,34.2,196.7,68400000000.00001,136.33,96810000000.0,116.96,1.11,164.89,55290000000.0,33670000000.0,1.2,3151.79,3081.08,4730000.0,500890000.0,427780000.0,14.55,58.67,3020000.0,0.64,0.71,3140000.0
0,0,JWN,0,0,0,0,4880000000.0,9450000000.0,5.91,20.83,2.05,0.42,19.35,0.81,81.46,-4.57,-5.67,-4.14,-96.28,11610000000.0,74.11,-15.9,5590000000.0,22000000.0,-531000000.0,-3.39,-57.9,889000000.0,5.64,5460000000.0,2167.06,0.89,1.6,231000000.0,-356120000.0,2.43,22.84,17.16,10740000.0,157680000.0,109840000.0,32.53,66.92,37960000.0,2.56,30.25,49350000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CB,0,0,0,0,68090000000.0,84240000000.0,29.93,13.32,1.5,1.96,1.21,2.41,,6.55,7.42,0.89,4.12,34920000000.0,77.26,5.0,8720000000.0,2880000000.0,2290000000.0,5.05,9.4,6370000000.0,14.11,20220000000.0,35.84,0.35,124.98,8670000000.0,6770000000.0,0.67,147.96,131.06,2000000.0,451360000.0,448390000.0,0.44,89.45,4480000.0,1.96,1.0,2840000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CL,0,0,0,0,72590000000.0,78830000000.0,27.05,26.04,3.87,4.5,111.16,4.88,18.25,16.65,23.74,15.73,457.1,16160000000.0,18.85,5.7,9340000000.0,4330000000.0,2690000000.0,3.13,20.8,1070000000.0000001,1.25,7240000000.0,674.74,0.98,0.76,3730000000.0,3150000000.0,0.58,84.18,78.07,3400000.0,857170000.0,798320000.0,0.23,80.73,9270000.0,2.19,1.16,9360000.0
0,0,KLAC,0,0,0,0,40730000000.0,41590000000.0,31.55,21.01,2.62,6.88,14.83,7.01,21.68,21.76,31.58,12.62,47.36,5930000000.0,38.04,8.9,3360000000.0,2200000000.0,1290000000.0,8.22,21.4,2040000000.0,13.23,3520000000.0,127.4,2.72,17.77,1790000000.0,1280000000.0,1.26,242.75,208.53,155110000.0,155110000.0,154130000.0,0.28,92.19,2840000.0,3.11,2.09,2860000.0
0,0,WAG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GWW,0,0,0,0,21660000000.0,23200000000.0,34.73,22.57,3.32,1.86,10.16,1.98,20.28,5.38,11.6,13.57,30.9,11700000000.0,218.14,2.4,4400000000.0,1550000000.0,630000000.0,11.57,3.0,859000000.0,16.01,2400000000.0,101.05,2.96,39.71,1060000000.0,697880000.0,1.16,400.3,356.85,53670000.0,53670000.0,45100000.0,13.66,73.83,2.65,2.65,2.22,6.12
0,0,MOS,0,0,0,0,,,,,,,,,,-13.04,2.49,0.66,-11.71,8300000000.000001,21.91,-13.5,897300000.0,1080000000.0,-1080000000.0,-2.86,,923000000.0,2.43,4980000000.0,57.19,1.31,22.51,1620000000.0,473040000.0,1.83,20.25,17.16,5220000.0,379090000.0,343790000.0,9.59,77.49,5380000.0,0.93,1.76,8870000.0
0,0,NFLX,0,0,0,0,222320000000.0,229970000000.0,81.3,57.8,2.17,9.58,21.51,9.66,15.89,11.78,17.17,7.35,32.64,23820000000.0,54.13,22.7,7720000000.0,4200000000.0,2810000000.0,6.19,18.7,8390000000.000001,19.0,18140000000.0,175.52,1.24,23.39,1100000000.0,12120000000.0,0.93,495.97,490.94,5240000.0,441800000.0,435980000.0,1.55,81.92,8920000.0,1.88,2.06,10420000.0
0,0,BWA,0,0,0,0,,,,,,,,,,4.11,10.1,5.27,8.82,8800000000.0,42.77,1.7,2100000000.0,1340000000.0,362000000.0,1.76,-42.8,2120000000.0,8.67,2840000000.0,57.67,2.35,19.45,992000000.0,687880000.0,1.75,37.97,38.1,3010000.0,244520000.0,243570000.0,0.41,91.44,15000000.0,5.55,6.79,9780000.0
0,0,CF,0,0,0,0,8029999999.999999,11730000000.0,28.23,27.62,2.6,1.99,2.84,2.88,7.74,7.0,16.33,3.35,7.3,4070000000.0000005,18.89,-18.4,1170000000.0,1540000000.0,285000000.0,1.32,,553000000.0,2.59,4250000000.0,77.59,1.72,13.21,1240000000.0,839120000.0,1.29,34.08,31.74,2590000.0,213920000.0,212630000.0,0.52,94.17,4139999.9999999995,1.23,2.55,4720000.0
0,0,DAL,0,0,0,0,26620000000.0,46530000000.0,4.86,163.93,40.62,1.08,7.93,1.89,-3.74,-42.88,-8.82,-1.9,-114.32,24560000000.0,38.53,-75.6,12920000000.0,-51000000.0,-10530000000.0,-16.53,,21530000000.0,33.89,42540000000.0,1267.2,1.27,5.28,-1540000000.0,-3990000000.0,1.43,37.99,31.71,17680000.0,637730000.0,632880000.0,0.35,61.36,11780000.0,0.62,1.85,14350000.0
0,0,HES,0,0,0,0,17390000000.0,25050000000.0,,,,3.43,2.94,4.98,-73.68,-65.87,-8.0,-1.2,-35.11,4890000000.0,16.06,-26.6,4580000000.0,1830000000.0,-3220000000.0,-10.58,,1280000000.0,4.21,8950000000.0,129.98,2.2,19.39,1130000000.0,-1930000000.0,2.26,47.55,46.87,2400000.0,307080000.0,277810000.0,10.88,85.61,8060000.000000001,3.15,3.96,9170000.0
0,0,NOV,0,0,0,0,,,,,,,,,,-36.63,-2.07,-0.75,-37.66,7040000000.0,18.37,-34.9,845000000.0,224000000.0,-2580000000.0,-6.73,,1480000000.0,3.83,2550000000.0,46.1,2.85,14.07,1210000000.0,1010000000.0,2.22,12.14,11.6,6410000.0,388260000.0,358650000.0,0.44,98.22,18750000.0,2.53,4.85,21540000.0
0,0,CME,0,0,0,0,64720000000.0,66730000000.00001,30.05,26.67,2.7,13.12,2.4,13.55,19.41,43.8,56.28,1.68,7.99,4910000000.0,13.73,-15.5,4860000000.0,3220000000.0,2150000000.0,6.0,-35.3,1420000000.0,3.97,4070000000.0000005,15.08,1.02,75.36,2780000000.0,2170000000.0,0.48,169.96,169.76,1680000.0,358990000.0,354340000.0,1.39,86.96,5250000.0,2.79,1.65,5250000.0
0,0,GNW,0,0,0,0,,,,,,,,,,-1.26,11.17,0.56,3.31,8430000000.0,16.71,19.8,953000000.0,976500000.0,466000000.0,-0.212,2222.2,3760000000.0,7.44,3570000000.0,23.46,1.44,29.16,1920000000.0,5060000000.0,1.19,4.4091,3.2719,4630000.0,505600000.0,499990000.0,1.0,70.12,12180000.0,2.34,2.76,11720000.0
0,0,HST,0,0,0,0,10080000000.0,13900000000.0,87.08,,,3.77,1.57,5.17,90.84,-22.09,-20.06,-2.55,-8.41,2660000000.0,3.76,-84.8,1590000000.0,131000000.0,-588000000.0,-0.83,,2430000000.0,3.44,6250000000.0,96.35,32.08,9.08,172000000.0,352620000.0,1.4,13.62,11.9,9780000.0,705330000.0,697650000.0,1.18,97.96,39150000.0,2.87,7.93,39280000.0
0,0,IGT,0,0,0,0,3130000000.0,10680000000.0,63.35,20.24,,0.82,3.24,2.8,32.64,-21.6,9.83,1.76,-34.9,3810000000.0,18.63,-14.9,1900000000.0,1040000000.0,-823590000.0,-4.03,,943350000.0,4.61,8640000000.0,502.02,1.08,4.71,914740000.0,763020000.0,2.28,12.07,10.86,2710000.0,204860000.0,99350000.0,51.75,42.13,4890000.0,1.72,4.95,4360000.0
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FISV,0,0,0,0,76180000000.0,96500000000.0,88.77,21.14,1.28,5.18,2.4,6.41,19.05,6.01,11.42,1.43,2.71,15060000000.0,22.33,21.0,4930000000.0,4830000000.0,905000000.0,1.32,33.3,937000000.0,1.4,21260000000.0,65.03,1.06,47.28,4269999999.9999995,3800000000.0,0.87,110.25,102.96,4380000.0,668620000.0,581730000.0,0.45,91.86,9510000.0,2.38,1.71,9130000.0
0,0,SIAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PLL,0,0,0,0,351290000.0,335020000.0,,,,,15.48,,-60.76,0.0,0.0,-23.56,-39.56,,,,,-6480000.0,-5670000.0,-1.0,,18860000.0,1.63,2590000.0,10.76,11.1,2.3,-6980000.0,-8250000.0,0.53,25.69,15.47,2490000.0,13850000.0,9270000.0,0.24,0.79,0.41,0.41,,
0,0,AIZ,0,0,0,0,7780000000.0,7590000000.0,19.64,12.64,,0.8,1.31,0.75,,4.26,7.94,1.15,7.44,10110000000.0,166.85,5.2,934300000.0,946400000.0,411500000.0,6.75,,2450000000.0,41.75,2009999999.9999998,33.81,0.59,100.44,1150000000.0,1220000000.0,0.61,131.87,119.06,58760000.0,58760000.0,58170000.0,0.87,97.93,1670000.0,3.5,3.24,1790000.0
0,0,NE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IBM,0,0,0,0,112210000000.0,167000000000.0,14.26,10.75,9.35,1.5,5.29,2.23,10.91,10.53,12.05,3.72,40.1,75030000000.0,84.4,-2.6,36490000000.0,15690000000.0,7900000000.0,8.82,1.6,15590000000.0,17.5,70390000000.0,329.92,1.05,23.8,15790000000.0,13460000000.0,1.24,119.98,122.18,5660000.0,891060000.0,889740000.0,0.12,58.59,22030000.0,4.14,2.47,24560000.0
0,0,MTB,0,0,0,0,16140000000.0,,12.57,12.71,42.37,2.74,1.09,,,26.62,37.14,1.04,8.63,5170000000.0,39.91,-13.2,5970000000.0,,1300000000.0,10.04,-22.5,22940000000.0,178.8,5640000000.0,,,115.75,1260000000.0,,1.21,119.18,107.43,1080000.0,128300000.00000001,127480000.0,0.43,85.06,2600000.0,1.9,2.29,2710000.0
0,0,PCL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PM,0,0,0,0,132370000000.0,157040000000.0,17.21,15.31,2.32,4.57,,5.42,12.7,26.57,39.38,17.7,,28960000000.0,18.62,-2.6,19290000000.0,12370000000.0,7680000000.0,4.93,21.7,4820000000.0,3.1,29490000000.0,,1.12,-7.76,9970000000.0,8490000000.0,0.77,77.57,76.44,5250000.0,1560000000.0,1550000000.0,0.19,75.41,7400000.0,1.51,0.48,7210000.0
0,0,BMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SRCL,0,0,0,0,6320000000.0,8660000000.0,,26.45,2.08,2.24,2.71,3.07,-370.05,-11.53,9.17,2.63,-13.46,2820000000.0,30.88,-23.6,1180000000.0,502100000.0,-325100000.0,-3.56,,59400000.0,0.65,2400000000.0,102.54,0.82,25.5,412000000.0,348220000.0,1.35,70.0,63.54,91550000.0,91550000.0,91440000.0,0.3,106.3,2560000.0,3.71,2.8,3860000.0
0,0,EQT,0,0,0,0,3840000000.0,8560000000.000001,,73.53,,1.34,0.43,3.21,-7.36,-84.81,-23.59,-2.03,-22.36,2600000000.0,10.19,-22.1,1890000000.0,850750000.0,-2210000000.0,-8.64,,13670000.0,0.05,4770000000.0,53.97,0.73,34.64,1350000000.0,363050000.0,1.3,14.5,14.47,5470000.0,275600000.0,254050000.0,1.08,91.78,16489999.999999998,3.02,6.69,14990000.0
0,0,GOOG,0,0,0,0,994600000000.0,889660000000.0,34.09,30.77,1.55,7.08,5.6,6.32,20.24,20.8,20.29,7.74,17.51,171700000000.0,250.99,14.0,89960000000.0,48080000000.0,35710000000.0,51.75,59.1,132600000000.0,196.02,27540000000.0,12.94,3.41,314.17,56870000000.0,28150000000.0,1.0,1755.83,1570.44,1710000.0,329870000.0,609550000.0,5.84,68.24,2370000.0,1.26,,2460000.0
0,0,JNPR,0,0,0,0,7280000000.0,7320000000.0,18.87,13.57,2.0,1.68,1.6,1.65,10.59,8.92,10.49,3.33,8.59,4430000000.0,13.34,0.5,2620000000.0,686000000.0,395400000.0,1.18,46.4,1850000000.0,5.6,1870000000.0,41.07,2.02,13.85,581900000.0,426190000.0,0.9,21.53,22.94,3390000.0,329740000.0,325800000.0,1.25,95.79,21150000.0,7.08,8.91,21190000.0
0,0,PCLN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PEG,0,0,0,0,28570000000.0,45050000000.0,14.98,16.31,4.43,2.96,1.8,4.65,10.36,19.74,25.62,3.22,12.43,9680000000.0,19.2,3.0,3610000000.0,3940000000.0,1910000000.0,3.77,42.7,966000000.0,1.91,17450000000.0,110.17,0.76,31.42,3190000000.0,-207120000.0,0.51,58.39,54.72,2330000.0,505850000.0,505200000.0,0.06,72.11,2980000.0,1.15,0.59,5950000.0
0,0,FTI,0,0,0,0,4370000000.0,4710000000.0,,15.2,1.21,0.34,1.04,0.36,-1.08,-42.41,6.3,2.41,-78.32,13350000000.0,29.81,0.0,2460000000.0,1310000000.0,-5660000000.0,-12.64,,4360000000.0,9.69,4690000000.0,109.75,1.1,9.32,661200000.0,460040000.0,2.51,8.23,7.67,6790000.0,449410000.0,422840000.0,0.68,84.17,17820000.0,2.35,3.98,16820000.0
0,0,XOM,0,0,0,0,185200000000.0,245160000000.0,56.15,29.85,2.82,0.95,1.04,1.25,9.49,1.7,-0.5,-0.17,1.61,195860000000.0,45.87,-28.4,77150000000.0,18670000000.0,3320000000.0,0.78,,8830000000.0,2.09,68800000000.0,37.27,0.86,41.96,17020000000.0,-3670000000.0,1.33,38.55,40.34,30960000.0,4230000000.0000005,4219999999.9999995,0.09,52.25,47360000.0,1.32,1.12,50510000.0
0,0,COST,0,0,0,0,166150000000.0,161930000000.0,38.51,38.31,4.05,0.96,11.18,0.94,27.49,2.5,3.82,7.39,27.81,172930000000.0,390.73,16.7,21930000000.0,8279999999.999999,4320000000.0,9.74,38.2,14420000000.0,32.56,10200000000.0,66.62,0.98,33.55,9410000000.0,10510000000.0,0.67,376.72,345.87,2420000.0,442960000.0,441660000.0,0.22,70.17,3070000.0,1.4,0.7,2630000.0
0,0,ALL,0,0,0,0,32400000000.0,40640000000.0,7.51,8.67,1.83,0.77,1.27,0.92,,10.68,16.88,3.83,17.7,44250000000.0,140.16,3.9,12490000000.0,8140000000.000001,4570000000.0,14.28,23.8,4930000000.0,16.21,6630000000.0,24.34,0.47,83.2,5410000000.0,6490000000.0,0.8,99.64,95.5,1960000.0,304070000.0,302400000.0,0.43,80.6,4870000.0,2.31,1.61,4010000.0
0,0,APC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NWSA,0,0,0,0,,,,,,,,,,-11.47,4.75,1.7,-14.08,8790000000.0,14.93,-9.5,4080000000.0,832000000.0,-1010000000.0,-1.71,,1540000000.0,2.61,2580000000.0,30.47,1.25,12.94,908000000.0,851000000.0,1.64,16.91,14.42,2630000.0,390960000.0,509260000.0,0.59,97.21,6110000.0,2.29,1.57,7900000.0
0,0,STT,0,0,0,0,25680000000.0,,11.59,11.39,1.84,2.43,1.11,,,20.92,27.88,0.95,9.64,11700000000.0,32.96,-4.0,11700000000.0,,2250000000.0,6.28,-4.8,91870000000.0,260.4,39480000000.0,,,65.44,1210000000.0,,1.63,69.27,65.79,2130000.0,351960000.0,333740000.0,0.48,95.36,2530000.0,1.46,0.72,2680000.0
0,0,BEN,0,0,0,0,11970000000.0,12990000000.0,14.92,8.92,,2.1,1.18,2.33,11.01,14.35,25.37,5.08,6.88,5570000000.0,11.32,20.8,2240000000.0,1540000000.0,783600000.0,1.59,-74.2,3030000000.0,6.0,3640000000.0,31.59,2.47,20.43,1020000000.0,571610000.0,1.28,21.81,21.46,4010000.0,495230000.0,286250000.0,45.11,49.1,23250000.0,5.49,8.38,24920000.0
0,0,PGR,0,0,0,0,56020000000.0,62180000000.0,11.16,16.92,3.6,1.34,3.2,1.48,,12.13,15.76,7.07,31.42,41960000000.0,71.77,14.9,5530000000.0,6940000000.0,5060000000.0,8.63,81.9,4760000000.0,8.12,5580000000.0,30.86,0.47,30.04,6490000000.0,3310000000.0,0.43,92.95,89.88,2500000.0,585400000.0,583340000.0,0.3,84.72,6080000.0,2.18,1.04,4730000.0
0,0,ALXN,0,0,0,0,,,,,,,,,,16.32,47.42,10.74,8.92,5860000000.0,26.57,25.8,4600000000.0,3100000000.0,956600000.0,4.31,23.6,2300000000.0,10.5,2970000000.0,26.82,3.81,50.57,2680000000.0,1790000000.0,1.25,126.33,115.28,2290000.0,218720000.0,218230000.0,0.22,93.45,4260000.0,3.41,2.03,4230000.0
0,0,HD,0,0,0,0,288510000000.0,314900000000.0,23.16,21.83,2.27,2.3,187.95,2.51,15.67,9.94,15.51,20.42,5514.35,125630000000.0,116.7,23.2,37570000000.0,21930000000.0,12490000000.0,11.56,23.9,14650000000.0,13.61,41040000000.0,2673.88,1.36,1.43,20340000000.0,16760000000.000002,1.05,272.14,269.37,3690000.0,1080000000.0,1080000000.0,0.1,71.62,6920000.0,1.68,0.64,6040000.0
0,0,C,0,0,0,0,,,,,,,,,,20.74,24.68,0.57,6.18,58080000000.0,27.62,-6.1,66069999999.99999,,10870000000.0,5.14,-34.3,945970000000.0,454.37,578050000000.0,,,84.49,267000000.0,,1.94,52.4,50.12,25090000.0,2080000000.0,2080000000.0,0.25,76.21,26170000.0,1.0,1.26,22510000.0
0,0,MUR,0,0,0,0,2069999999.9999998,5620000000.0,20.38,,,1.0,0.48,2.72,-38.57,-50.38,-0.34,-0.04,-22.47,2080000000.0,13.55,-43.3,2250000000.0,1200000000.0,-1080000000.0,-6.83,,219640000.0,1.43,3770000000.0,83.6,1.2,28.28,913910000.0,-42640000.0,3.34,10.21,11.85,4770000.0,153600000.0,144590000.0,5.44,83.04,18570000.0,4.09,20.71,16280000.000000002
0,0,TDC,0,0,0,0,2530000000.0,2650000000.0,24.39,16.31,3.26,1.4,6.6,1.44,17.45,5.71,1.14,0.64,29.49,1840000000.0,16.75,-1.1,966000000.0,147000000.0,105000000.0,0.94,,533000000.0,4.88,683000000.0,177.86,1.08,3.52,265000000.0,299620000.0,1.2,21.31,21.69,1100000.0,109300000.0,107910000.0,1.87,105.38,19600000.0,18.56,28.21,20170000.0
0,0,PVTB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRL,0,0,0,0,25480000000.0,25060000000.0,28.43,27.03,5.26,2.69,3.97,2.61,18.68,9.45,11.91,7.94,14.7,9610000000.0,17.86,-3.3,1910000000.0,1340000000.0,908080000.0,1.66,-8.3,1730000000.0,3.21,1360000000.0,21.13,2.38,11.9,1130000000.0,517539999.99999994,-0.07,48.84,49.4,1820000.0,539920000.0,281190000.0,47.78,44.91,23400000.0,10.93,8.3,24760000.0
0,0,SWK,0,0,0,0,27300000000.0,32780000000.0,27.57,18.32,2.48,1.89,3.08,2.37,18.53,6.98,11.97,4.67,10.36,13840000000.0,90.89,6.0,4850000000.0,2230000000.0,951500000.0,6.19,71.3,683000000.0,4.26,5300000000.0,51.1,1.37,55.38,1840000000.0,1340000000.0,1.48,179.58,161.0,1080000.0,160220000.0,159890000.0,0.22,90.26,2950000.0,3.04,1.86,2970000.0
0,0,LRCX,0,0,0,0,70020000000.0,69190000000.0,27.85,21.19,1.51,6.52,12.91,6.26,20.14,23.6,28.01,14.13,50.4,11060000000.0,76.27,46.7,4610000000.0,3370000000.0,2610000000.0,17.6,76.8,6660000000.0,46.23,5830000000.0,107.54,3.31,37.48,2300000000.0,1500000000.0,1.34,443.34,363.76,1480000.0,144010000.0,143460000.0,0.24,87.82,3590000.0,2.69,2.5,3650000.0
0,0,DISCA,0,0,0,0,13110000000.0,26530000000.0,13.98,8.57,1.13,1.85,1.41,2.49,3.93,13.36,27.7,5.57,13.11,10660000000.0,17.28,-4.4,7390000000.0,4290000000.0,1270000000.0,1.8,14.5,2160000000.0,0.65,15490000000.0,128.65,1.99,14.81,3420000000.0,5780000000.0,1.55,25.34,22.71,5130000.0,160320000.0,2230000000.0,2.85,130.89,45300000.0,7.54,33.23,44300000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WFM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IR,0,0,0,0,18510000000.0,21130000000.0,78.25,25.71,2.27,3.66,2.11,5.27,65.34,-3.97,5.82,1.45,-2.97,4010000000.0,12.16,123.8,911700000.0,638000000.0,-159200000.0,-0.49,-28.6,1310000000.0,3.14,4040000000.0,45.75,2.43,21.01,601500000.0,179400000.0,1.54,42.92,35.78,2260000.0,417660000.0,371230000.0,0.29,98.46,7710000.0,3.39,2.23,8990000.0
0,0,NUE,0,0,0,0,17100000000.000002,19350000000.0,40.17,19.01,,0.86,1.66,0.97,11.1,2.15,6.52,4.29,5.05,20010000000.0,66.0,-9.8,2700000000.0,2120000000.0,427530000.0,1.41,-29.7,3280000000.0,10.86,5640000000.0,52.64,3.78,34.12,2890000000.0,680660000.0,1.35,53.19,46.84,1860000.0,301900000.0,300190000.0,0.69,78.74,2900000.0,1.54,1.1,3260000.0
0,0,PSA,0,0,0,0,40660000000.0,45350000000.0,34.82,32.15,14.97,14.13,8.14,16.18,23.28,47.18,50.42,8.16,15.93,2950000000.0,16.91,0.5,2120000000.0,2029999999.9999998,1130000000.0,6.49,-18.4,293960000.0,1.68,2500000000.0,29.57,0.73,27.47,2029999999.9999998,1430000000.0,0.07,227.24,213.08,1120000.0,174820000.0,149730000.0,13.29,82.34,2440000.0,2.68,1.87,2800000.0
0,0,FLIR,0,0,0,0,5490000000.0,5960000000.0,39.86,17.67,2.76,2.96,3.03,3.16,16.85,7.36,17.62,6.49,7.56,1890000000.0,14.26,-1.0,935400000.0,431050000.0,139030000.0,1.04,-2.2,320720000.0,2.45,833940000.0,46.1,2.52,13.79,289740000.0,233020000.0,1.51,38.69,38.71,1460000.0,131150000.0,129940000.0,0.91,92.7,3390000.0,1.64,2.94,3220000.0
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WYNN,0,0,0,0,12380000000.0,21370000000.0,52.91,11.39,0.53,4.0,12.01,7.1,-286.82,-61.07,-27.47,-3.86,-363.48,3060000000.0,28.71,-77.5,4780000000.0,-138390000.0,-1870000000.0,-17.54,,3550000000.0,33.18,12920000000.0,,2.29,-1.2,-659890000.0,-717310000.0,2.34,97.68,84.3,3710000.0,107870000.0,96340000.0,9.48,73.27,12020000.0,2.65,12.77,10550000.0
0,0,UPS,0,0,0,0,150830000000.0,170340000000.0,33.11,20.0,2.12,1.89,25.94,2.12,17.81,5.71,7.52,6.53,82.0,80300000000.0,92.86,15.9,13640000000.0,8650000000.0,4580000000.0,5.27,11.8,9260000000.0,10.71,28770000000.0,513.18,1.29,6.47,12230000000.0,2710000000.0,1.0,166.53,148.35,3970000.0,715220000.0,714890000.0,0.01,69.51,7690000.0,1.93,1.08,6240000.0
0,0,EOG,0,0,0,0,31270000000.0,34180000000.0,61.08,29.41,6.61,2.77,1.55,3.05,10.21,-2.7,-1.38,-0.27,-1.48,11300000000.0,19.52,-45.0,9120000000.0,5430000000.0,-305520000.0,-0.53,,3070000000.0,5.26,5980000000.0,29.66,1.69,34.54,5690000000.0,1660000000.0,2.1,45.88,45.25,5890000.0,583380000.0,581460000.0,0.35,89.93,12770000.0,2.07,2.45,13380000.0
0,0,NLY,0,0,0,0,,,,,,,,,,-35.04,84.4,-0.51,-3.8,1590000000.0,1.12,,-453030000.0,,-700740000.0,-0.49,,317800000.0,0.23,73230000000.0,515.91,0.17,8.7,856010000.0,,1.2,7.86,7.31,12860000.0,1400000000.0,1390000000.0,0.43,47.86,16420000.000000002,1.19,1.33,20030000.0
0,0,ROST,0,0,0,0,,,,,,,,,,2.39,2.95,2.13,9.64,12700000000.0,35.99,-2.5,5320000000.0,739030000.0,303540000.0,0.86,-64.6,4420000000.0,12.39,5770000000.0,191.26,1.65,8.47,2540000000.0,1580000000.0,0.92,106.87,95.34,2130000.0,356460000.0,349000000.0,2.18,87.39,5330000.0,1.76,1.53,3110000.0
0,0,P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
